Name,SMILES
dds5_enamine214,Cl.OC(=O)C1CCN(CC1)c1cc(=O)[nH]cn1
dds5_enamine215,O=C(OCc1ccccc1)N1CCOCC1
dds5_enamine216,CC(N(C1CC1)C(=O)c1cscn1)C(=O)O
dds5_enamine217,C(Nc1ncnc2ccsc12)c1ccncc1
dds5_enamine218,CCC(CC)(C(=O)O)c1ccc2OCOc2c1
dds5_enamine219,CNC(C)c1nc(Cc2ccccc2Br)no1
dds5_enamine220,OCC1CN(CCO1)c1ncccc1C(=O)O
dds5_enamine221,OCC1(CCC1)NS(=O)(=O)c1cc(Cl)sc1Cl
dds5_enamine222,Cc1nc(cs1)C(=O)NC(CC1CC1)C(=O)O
dds5_enamine223,Fc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1
dds5_enamine224,CCCC(NC(=O)N(C)Cc1ccccc1)c1ccccc1
dds5_enamine225,CCC1(CC)NC(=O)N(Cc2csc(C)n2)C1=O
dds5_enamine226,CC(C)c1noc(n1)c1ccnc(c1)N1CCC(CC1)OCCO
dds5_enamine227,CCOC1CC1C(=O)N1CCC(C1)N1CCCC1
dds5_enamine228,CCCNC(=O)C1CCCN(C1)C(=O)c1cccc(=O)n1C
dds5_enamine229,CN(Cc1ccc(cc1)S(=O)(=O)C)C(=O)C1(O)CCc2ccccc2C1
dds5_enamine230,Cc1cccc(CN2CCN(CC2)C(=O)NCc2cnn(C)c2)c1
dds5_enamine231,CC(C)C1CCN1C(=O)Cc1ccccc1S(=O)(=O)C
dds5_enamine232,COc1ccccc1C(=O)N1CCN(CC1)C(=O)Cn1cnnn1
dds5_enamine233,Cn1nccc1S(=O)(=O)Nc1ccc(cc1)C(C)(C)C
dds5_enamine234,Cc1ccc(cc1C(=O)Nc1ccc(cc1)c1nc2c(Cl)cccc2[nH]1)S(=O)(=O)C
dds5_enamine235,CN(c1ccccc1)S(=O)(=O)c1cccc(c1)C(=O)N
dds5_enamine236,Cc1ccc(cc1)C(=O)N1CCC(CC1)NC(=O)C1CN(C(=O)C1)c1ccc2CCCc2c1
dds5_enamine237,COCC1(O)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
dds5_enamine238,CC(C)(C)C(=O)NCC1CCCN(C1)C(=O)c1ncoc1C1CC1
dds5_enamine239,O=C(Cc1csc2ccccc12)Nc1cncc2ccccc12
dds5_enamine240,Cc1cc(NC(=O)CNc2cccc(C(=O)N)c2C)no1
dds5_enamine241,C(N1CCCC2CCCC12)c1n[nH]c2ccccc12
dds5_enamine242,O=C(N1CCNC(=O)CC1c1ccccc1)c1cc2COc3ccccc3-c2s1
dds5_enamine243,O=C(N[C@H]1CC[C@@H](CC1)Nc1ccccn1)C1CC1
dds5_enamine244,CN1CCC(N2CCC(CC2)NC(=O)c2cccc(Cl)c2Cl)C1=O
dds5_enamine245,Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)NCc1ccccc1
dds5_enamine246,COCC1(CNS(=O)(=O)c2c(C)n(C)c3ccccc23)CCNCC1
dds5_enamine247,CCC(CNC(=O)Cc1noc2ccccc12)NC(=O)Cc1noc2ccccc12
dds5_enamine248,O=C(Nc1ccc(nc1)n1cccn1)C1CCCN1Cc1ccccc1
dds5_enamine249,CC(C)CC(=O)NCCc1ccc(s1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F
dds5_enamine250,Cc1ncsc1CCS(=O)(=O)NC(=O)C(F)(F)C1CCOCC1
dds5_enamine251,COc1cccc(c1)n1cc(CNC(=O)c2cocn2)nn1
dds5_enamine252,Cc1cn(CC(=O)Nc2cnccc2C)c2ccccc12
dds5_enamine253,CCN1CCC2CCC(C1)N2Cc1ccccc1
dds5_enamine254,Cc1ccc(CCNC(=O)c2ccc3nccnc3c2)cc1
dds5_enamine255,Cn1cc(CNS(=O)(=O)N2CCCC2)cn1
dds5_enamine256,CC(C)n1ncc(C(=O)N2CCS(=O)CC2)c1C
dds5_enamine257,Cn1nccc1C(=O)N1CCCC(CO)CC1
dds5_enamine258,Cc1cc(CNC(=O)c2ccc3[nH]ncc3c2)n(C)n1
dds5_enamine259,Cn1ccnc1C1CCN(C1)C(=O)NCC1(Cc2ccc(F)cc2)CC1
dds5_enamine260,CC(C)n1ncc(C(=O)NC(C)(C)c2ncc(C)s2)c1C
dds5_enamine261,CC1CN(CC(C)(C)O1)C(=O)NCC1CCN(CC1)C(=O)C
dds5_enamine262,CNS(=O)(=O)c1ccc(nc1)N1CCCCCC1
dds5_enamine263,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1ccc2COCc2c1
dds5_enamine264,Cc1ccn(Cc2cn(nn2)c2ccccc2)c(=O)c1
dds5_enamine265,CC1CCN(CC21CCC2)C(=O)Cn1c(CS(=O)(=O)C)nc2ccccc12
dds5_enamine266,CC(Nc1ccc(cn1)C(F)(F)F)C(=O)NC1CCCC1
dds5_enamine267,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1NC(=O)N1CCc2sccc2C1
dds5_enamine268,O=C(NCCc1cccnc1)N1CCCC(Cc2ccccc2)C1
dds5_enamine269,C[C@@H]1C[C@@H](CCN1C(=O)c1cccc(Cl)c1)C(=O)O
dds5_enamine270,OC(=O)[C@@H]1[C@@H]2CCN(C[C@H]12)C(=O)[C@@H]1C[C@@H]2C[C@@H]2C1
