Name,SMILES
psl_enamine82,COc1ccc(cc1)c1csc2ncnc(N3CCN(CC3)c3ccccc3Cl)c12
psl_enamine83,C1CN(CCO1)c1ncnc2[nH]cnc12
psl_enamine84,O=C(COc1cccc2ccccc12)NCCc1nc2ccccc2[nH]1
psl_enamine85,CS(=O)(=O)O.C#CCN[C@@H]1CCc2ccccc12
psl_enamine86,COc1cc(C=C2SC(=S)N(C2=O)c2cccnc2)ccc1O
psl_enamine87,N(c1ccccc1)c1ncnc2ccccc12
psl_enamine88,CSCCC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1
psl_enamine89,COc1cccc(CC(=O)Nc2ccccc2N2CCCC2)c1
psl_enamine90,CCOC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1
psl_enamine91,COc1ccc(OCC(=O)NNC(=O)c2ccc(cc2)c2ccccc2)cc1
psl_enamine92,Oc1ccc(cc1CNC(=O)c1cccnc1Sc1ccccc1Cl)[N+](=O)[O-]
psl_enamine93,Cc1cc(C)cc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(Cl)cc2)c1
psl_enamine94,CN(C)S(=O)(=O)c1ccc(C)c(NC(=O)c2cc(nc3ccccc23)c2ccco2)c1
psl_enamine95,COc1ccc2oc(C(=O)OCC(=O)Nc3cc(ccc3C)S(=O)(=O)N3CCOCC3)c(C)c2c1
psl_enamine96,COc1ccc(C=CC(=O)c2ccc3OCC(=O)Nc3c2)c(OC)c1
psl_enamine97,FC(F)(F)C(=O)C(=CNc1ccc(Br)cc1)C(=O)c1ccco1
psl_enamine98,COc1ccc(CC(=O)NC2CCCCC2)cc1
psl_enamine99,O=C(CSc1nnc([nH]1)c1ccccc1)Nc1ccccc1
psl_enamine100,O=C(Nc1nccs1)C1c2ccccc2Oc2ccccc12
psl_enamine101,Cl.C(C1=NCCN1)c1ccccc1
psl_enamine102,CCCC(C(=O)Nc1ccc2c(C)cc(=O)oc2c1)c1ccccc1
psl_enamine103,Cc1[nH]c2ccccc2c1C=NNc1nncc2ccccc12
psl_enamine104,CN(C)C(=O)c1ccc(NC(=O)c2cc(nc3ccccc23)c2ccco2)cc1
psl_enamine105,CCOc1cc(C=C2N=C(SC(C)C(=O)N)N(C2=O)c2ccc(OC(F)F)cc2)ccc1O
psl_enamine106,COc1ccc(NS(=O)(=O)c2ccc3oc(SC(C)C(=O)N)nc3c2)cc1
psl_enamine107,CCC1CCc2sc(cc2C1)C(=O)Nc1cc(ccc1OC)S(=O)(=O)N1CCOCC1
psl_enamine108,CCCn1c(nc2n(Cc3ccccc3)c(=O)[nH]c(=O)c12)c1cc(OC)c(OC)c(OC)c1
psl_enamine109,O=C(Nc1nc(cs1)c1ccccn1)C1CC1
psl_enamine110,Cn1c(=O)n(C)c2ncn(CC(=O)Nc3nc(cs3)c3ccc(Br)cc3)c2c1=O
psl_enamine111,Cc1ccc(NC(=O)c2cccc(C#N)c2)cc1S(=O)(=O)N1CCOCC1
psl_enamine112,COc1ccc(Nc2ncnc3ccsc23)cc1
psl_enamine113,COc1ccc(C=CC(=O)Nc2ccc3OCCOc3c2)cc1
psl_enamine114,FC(F)(F)c1cccc(CC(=O)Nc2ccccc2N2CCCC2)c1
psl_enamine115,CC(C)(N)[C@H](NC(=O)c1ccc(C#CC#C[C@@H]2C[C@H]2CO)cc1)C(=O)NO.OC(=O)C(F)(F)F
