Name,SMILES
dds1_enamine175,Cc1csc(n1)C1(CCCC1)NS(=O)(=O)c1c(F)cccc1F
dds1_enamine176,Cc1n[nH]c(C)c1CC(=O)NC1CC(C)(C)Oc2ccccc12
dds1_enamine177,CCOC(=O)c1cccc(c1)S(=O)(=O)N1CCCC(C1)NS(=O)(=O)C
dds1_enamine178,CN(CCN1CCCC1=O)C(=O)c1cccc2ncnn12
dds1_enamine179,CN(C)CCN1CC(CC1=O)C(=O)N1CCN(CC1)c1ccnc2ccccc12
dds1_enamine180,O=C(NCCc1c[nH]c2ccccc12)N1CCCC1CN1CCOCC1
dds1_enamine181,O=C(N1CCCC1Cc1ccccc1)c1ccc2nnnn2c1
dds1_enamine182,CC(C)n1ncc2c(=O)n(Cc3cccc(Cl)c3F)cnc12
dds1_enamine183,CCc1oc2ccccc2c1CN(C)C(=O)C1CCCN1C(=O)NC(C)C
dds1_enamine184,CC1CC(C1)NC(=O)Nc1cnc(nc1)C(C)(C)C
dds1_enamine185,OC(C1CCOCC1)C(=O)N1CCC(CC1)c1nnc2CCCCn12
dds1_enamine186,OC(=O)C(CNC(=O)c1ccnc(n1)C1CC1)c1ccccc1
dds1_enamine187,CC1CN(CC2(CCOC2)O1)C(=O)c1c(O)cccc1F
dds1_enamine188,CC(C(=O)N1CCS(=O)(=O)C2(CCCCC2)C1)n1nnc(n1)c1ccccc1
dds1_enamine189,Cc1cc2occ(C(=O)NC3CC(C3)N(CC3CC3)CC(=O)O)c2cc1C
dds1_enamine190,OC(=O)C(NC(=O)c1noc2CCCCc12)c1ccc2OCCc2c1
dds1_enamine191,COCCN(C1CCS(=O)(=O)C1)C(=O)C1CC(C)(C)Oc2ccccc12
dds1_enamine192,CCC1CCCCC1NC(=O)NC1CCCC(N)C1
dds1_enamine193,OC(=O)c1coc(CN2CCC(=CC2)c2ccc(F)cc2)n1
dds1_enamine194,C1CC(C1)(c1noc(n1)c1ccncc1)c1ccncc1
dds1_enamine195,COc1c(C)ccc(NC(=O)C(C)n2cnc3c(N)ncnc23)c1C
dds1_enamine196,FC(F)(F)c1cccc2CCN(Cc12)C(=O)CC1CCCC(=O)N1
dds1_enamine197,O=C(NCC1CCCO1)c1cc(ncn1)N1CCOCC1
dds1_enamine198,CC(C)(C)CCS(=O)(=O)Nc1ccc(cc1)C1CC1C(=O)O
dds1_enamine199,Cc1cc(C)n(CC(=O)NCC2CCC(O2)c2ncn[nH]2)n1
dds1_enamine200,Cn1cc(CNc2cccc(CN3CCCC3=O)c2)c(n1)c1cc(F)ccc1F
dds1_enamine201,CC(Nc1cccc(Oc2ccccc2)c1)C1(O)CCOCC1
dds1_enamine202,COc1ccc(cc1F)C(C)NC(=O)Cn1nc(C)c2cccnc12
dds1_enamine203,Fc1cc(C(=O)N2CCC(CC2)N2CCNC2=O)c2occc2c1
dds1_enamine204,OC1CC(Cn2cccn2)CC1NC(=O)c1cc2CCCCn2c1
dds1_enamine205,CC(C)C(C)(C)NC(=O)CN1Cc2c(cnn2c2ccccc2)C1=O
dds1_enamine206,O=C(Nc1ccnc(c1)N1CCCCC1)N1CCCC1
dds1_enamine207,CCc1nc(CNC(=O)NC2CCOC32CCCCC3)co1
dds1_enamine208,Cn1nc(cc1S(=O)(=O)N1CCCC1(C)C(=O)O)C1CC1
dds1_enamine209,C1CC2(CCCCC2N1)c1nc(no1)c1ccoc1
dds1_enamine210,Cn1cc(cn1)C1=CCCN(C1)S(=O)(=O)c1ccccn1
dds1_enamine211,COCCn1cc(NC(=O)C2NCCOc3ccccc23)cn1
dds1_enamine212,COC(=O)c1nc(CCNC(=O)C(C)C2CC2)sc1C
dds1_enamine213,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)C1CC2OCCC2N1
dds1_enamine214,CCc1cnccc1CNC(=O)C1CC(O)CN1C(=O)Cc1ccccc1F
dds1_enamine215,CCC(CC)(CNC(=O)C1(Cc2cnn[nH]2)CCC1)OC
dds1_enamine216,Cc1cnccc1CCNC(=O)Nc1cccc(c1)c1[nH]nc2CCOCc12
