Name,SMILES,Affinity
hll_enamine143649,COc1ccc(C)cc1CCNC(=O)N[C@H]1[C@@H](O)Cc2ccccc12,-8.026
hll_enamine146564,FC(F)(F)C1Oc2ccccc2C=C1C(=O)NCC1CCCOC1,-8.026
hll_enamine321885,O=C(NCc1cccnc1n1cccn1)C1CCN(CC1)C(=O)c1ccoc1,-8.026
hll_enamine34744,NC(=O)C1(CCN(CC1)C1CCc2ccccc2NC1=O)c1ccccc1,-8.026
hll_enamine368692,COc1nc(cc2ccccc12)C(=O)N1CCN2CCCCC2C1,-8.026
hll_enamine7295,CC(=O)Nc1cccc(c1)C(=O)NCC1(CCC1)c1ccccn1,-8.026
hll_enamine249959,Cc1nc(sc1C)N1CCN(CC1)C(=O)CC1C(=O)Nc2ccccc12,-8.026
hll_enamine250578,[O-][N+](=O)c1cc(Cl)ccc1C(=O)Nc1nc2c(F)c(F)c(F)cc2s1,-8.026
hll_enamine101869,CC1Cc2ccc(C)cc2C1NC(=O)c1cccc(n1)C(=O)O,-8.026
hll_enamine255354,O=C(Cc1noc2ccccc12)N1CCC(CC1)c1nc(no1)c1ccccn1,-8.026
hll_enamine296140,Cc1ccccc1n1nc(C(=O)NCCc2ncn[nH]2)c2CCCc12,-8.026
hll_enamine260364,Fc1cccc(c1)C(=O)Nc1cc(Cl)cc2cccnc12,-8.026
hll_enamine18577,Cc1cc(C)n(n1)c1ccc(cc1)C(=O)N1CCC(C1)c1ncccn1,-8.026
hll_enamine193423,Fc1cc(Cl)ccc1NC(=O)Cn1c(=O)oc2ccccc12,-8.026
hll_enamine24904,CN1C(N=NC1=O)C1C(CCN1Cc1ccc2CCOCc2c1)C1CC1,-8.026
hll_enamine299906,Cc1cnc(NC(=O)c2cc(on2)c2ccccc2)c(Br)c1,-8.026
hll_enamine17794,Cc1c(ncnc1N1CCOC2(CCCC2)C1)N1CCOC2(CCCC2)C1,-8.026
hll_enamine438942,CC(C)(C)c1nc2cc(NC(=O)c3ccccc3SCC(=O)N)ccc2o1,-8.026
hll_enamine316937,O=C(CCn1c(=O)oc2ccccc12)Nc1nc(cs1)c1ccc2OCCOc2c1,-8.026
hll_enamine72834,CCc1ccnc(c1)C(=O)N1C[C@@H](C)O[C@H](C1)c1nnc(C)o1,-8.026
hll_enamine329212,Cc1nnc([nH]1)C1CN(CCO1)C(=O)C1COc2ccccc12,-8.026
hll_enamine49169,CC(C)c1ccc2CCC[C@@H](NC(=O)c3ccc(cn3)C(=O)N)c2c1,-8.025
hll_enamine105874,Clc1ccccc1c1nc(cs1)C(=O)N1CCC2(C1)CCCOC2,-8.025
hll_enamine383720,COC(=O)c1ccc(NS(=O)(=O)c2ccc3NC(=O)c4cccc2c34)c(F)c1,-8.025
hll_enamine394867,Clc1cccc(c1)c1cc(NC(=O)N2CC3CCC2CN3)no1,-8.025
brd_enamine5728,CCOc1cccc(c1)C1N(CCO)C(=O)c2[nH]nc(c12)c1cc(C)cc(C)c1O,-8.025
hll_enamine150648,O=C(N1CCN(Cc2ccccc2)CC1)c1ccc(cc1)c1nnc(o1)c1ccccc1,-8.025
hll_enamine283612,Cc1cc(cc(c1C)S(=O)(=O)N)C(=O)N1CCC2=NC=NC2C1,-8.025
hll_enamine328693,Cc1nc(CNC(=O)Nc2cccc(Cl)c2C)oc1c1ccc(Cl)cc1,-8.025
hll_enamine447000,CC(C)C(NC(=O)c1ccc(cc1)c1nnn[nH]1)c1ccc(F)cc1,-8.025
hll_enamine290495,CC(=O)N1[C@@H](Cc2ccccc12)c1nc(no1)c1ccn(C)n1,-8.025
hll_enamine7832,OC1CCCN(C1)C(=O)NCc1ccccc1CN1CCOCC1,-8.025
hll_enamine407955,Cc1nn2cccnc2c1C(=O)N1CCC2(CCN(Cc3ccccc3)C2)CC1,-8.025
hll_enamine286913,COc1ncccc1Cc1noc(n1)C1CCc2nnn(C3CCOCC3)c2C1,-8.025
hll_enamine430142,N#Cc1nc(oc1N1CCN(CC1)C1CCCc2ccccc12)c1ccco1,-8.025
hll_enamine242840,CCOc1cc(NC(=O)N2CC3C4CCC(O4)C3C2)ccc1C,-8.025
hll_enamine274742,Cc1nc(NCC2CCCC32NC(=O)NC3=O)c2CCCCc2n1,-8.025
hll_enamine202149,O=C(CCn1cnc2sc3CCCc3c2c1=O)Nc1ccccc1c1ccccc1,-8.025
hll_enamine89779,Cc1cc(C)n(Cc2ccc(cc2)C(=O)N2CCCC2C(=O)O)n1,-8.025
hll_enamine341734,CNC(=O)c1ccc(C=C2CCc3c2nc2ccccc2c3C(=O)O)cc1,-8.025
brd_enamine2251,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(=O)N)c2c1,-8.025
hll_enamine244338,Fc1cccc(CCNc2ncnc3ccccc23)c1F,-8.025
hll_enamine16191,Cc1cc(sc1C)C(=O)Nc1cccc(c1)C(=O)NCC(=O)O,-8.025
hll_enamine435102,Cc1ccccc1C(=O)NC1CCN(CC1)C(=O)Cc1ccc(Br)cc1,-8.025
hll_enamine443768,Clc1ccc(cc1)C1CN(CCO1)C(=O)CC1NC(=O)NC1=O,-8.025
hll_enamine433105,O=C(CCN1C(=O)COc2ccccc12)NCCc1cccc2cccnc12,-8.025
hll_enamine66879,Fc1c(Cl)cccc1Cc1noc(n1)c1noc2CCCCc12,-8.025
hll_enamine70455,Cc1noc2ncnc(NCC(N3CCOCC3)c3ccc(F)cc3)c12,-8.025
hll_enamine49514,COc1ccc(NC(=O)c2ccnc3ccnn23)c(n1)N1CCN(CC1)C(=O)C,-8.025
brd_enamine6882,O=C1OCCN1c1cccc(Nc2ncnc3n(ncc23)c2ccccc2)c1,-8.025
hll_enamine423790,CC(C)C(CNC(=O)c1ccc(cc1)S(=O)(=O)C)Nc1ccccc1,-8.025
hll_enamine148696,O=C(Nc1ccnc(c1)c1ccccc1)N1CCCC2(CCOCC2)C1,-8.025
hll_enamine302070,Cc1nc(cs1)C1=CN=C(C1)C(=O)N1CCN(C2CC2)c2ccccc12,-8.025
brd_enamine14441,CC(Oc1ccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c2c1)C(=O)O,-8.025
hll_enamine157528,Clc1cc(Cl)cc(c1)C(=O)N1CCN(CC1)c1ncccn1,-8.025
hll_enamine390006,O=C(CNC(=O)NC1CCCCC1)N1CCCC1C=Cc1ccccc1,-8.025
hll_enamine57532,Cc1ccc(cc1)c1cncc(c1)C(=O)NC1=CN=C2N=NC=C2C1,-8.025
hll_enamine421822,Cc1c(Cl)cccc1N1C(=O)CC(Nc2ccc(cc2)C(=O)O)C1=O,-8.025
hll_enamine144306,CC1=NN=NC1C(=O)NC(C1CCCCC1)c1cccc(Cl)c1,-8.025
hll_enamine194654,O=C(N1CC(CCN2CCCC2=O)c2ccccc12)c1ccncc1,-8.025
hll_enamine215632,COc1ccc(NC(=O)C)cc1NS(=O)(=O)c1c(C)cc(C)cc1C,-8.025
hll_enamine24885,Cc1cc(nn1c1cc(C)cc(C)c1)C(=O)N1CCCC(C1)C1CC(N)CCO1,-8.025
hll_enamine102895,O=C(Nc1cccc(c1)C(=O)Nc1ccncc1)C1=NN=C2CCCC12,-8.025
hll_enamine348654,CC(=O)N1CCC(CNc2ccnc3ccccc23)CC1,-8.025
hll_enamine109803,FC(F)(F)CN1CCN(CC1)S(=O)(=O)c1ccc2ccccc2c1,-8.025
hll_enamine80247,CC(C)N1CCCC(CNC(=O)N2CCn3c(nnc3C2)c2ccccc2)C1,-8.025
hll_enamine386967,CCNC(=O)c1ccccc1NC(=O)c1ccc(Br)cn1,-8.025
hll_enamine258851,O=C(C1C2CCCOC12)N1CCN(CC1)c1cncc2ccccc12,-8.025
hll_enamine381678,CC(=O)NC1CCC(CC1)NC1CCCOc2c(F)cccc12,-8.025
hll_enamine424400,Clc1cccc(NC(=O)c2ccc(cc2)c2nnn[nH]2)c1N1CCOCC1,-8.025
hll_enamine13252,Cc1conc1CS(=O)(=O)N1CCCC1c1ccc(Cl)cc1,-8.025
hll_enamine125355,CCOc1ccccc1NC(=O)C(N1CCC(O)CC1)c1ccccc1,-8.025
hll_enamine242772,COc1cc(C)nc(n1)N1CCC(CC1)c1ccc(O)cc1,-8.025
hll_enamine319138,Clc1ccc2n(CCC(=O)NCc3cc(Cl)c4OCCCOc4c3)c(=O)oc2c1,-8.025
hll_enamine30042,Cc1c(oc2ccccc12)C(=O)NCC1CN(Cc2ccccc2)CCO1,-8.025
hll_enamine200258,NC(=O)NC(CC(=O)N1CCCC1c1ccncc1)c1cccc(Br)c1,-8.025
hll_enamine196942,Cc1nnc2CN(CCn12)C(=O)c1sc2cccc(F)c2c1COc1ccccc1,-8.025
brd4_chemdiv602,n1n(c(cc1C(=O)Nc1ccc(C(=O)C)cc1)c1cnccc1)c1ccc(cc1)F,-8.025
hll_enamine257225,C[C@H](NC(=O)C1CC=CCC1C(=O)N1CCOCC1)c1ccccc1,-8.025
hll_enamine14022,NC1C(=NC(=O)NC1=O)C(=O)Nc1ccc(CCC(F)(F)F)cc1,-8.025
hll_enamine112251,Cc1cc(NC(=O)C2CCOCC2)n(n1)c1cc(C)cc(C)c1,-8.025
hll_enamine342179,Cc1ccc(NS(=O)(=O)c2ccc(cc2)n2ncc(Cl)c(Cl)c2=O)c(F)c1,-8.025
hll_enamine71188,COc1ccc(cc1OC)C1N(C(=O)c2oc3ccccc3c(=O)c12)c1nncs1,-8.025
hll_enamine331279,Cc1cnn(CC2CCCN2c2ccc3nnnn3n2)c1,-8.025
hll_enamine355091,Oc1cccc(F)c1C(=O)NCC1CCN(CC1)C(=O)C(F)(F)F,-8.025
hll_enamine165314,CC(C)OCc1cccc(CNC(=O)C2CC(=O)Nc3cc(F)ccc23)c1,-8.025
hll_enamine53645,Cc1nn(CC(=O)N2CCC(CC2)N2CCCC2C(=O)N)cc1c1ccccc1,-8.025
hll_enamine238041,NC(=O)c1c(Cl)cccc1NC(=O)c1ccc(cc1)c1noc(n1)C(F)F,-8.025
hll_enamine256599,Cc1ccc(o1)c1cc(n[nH]1)C(=O)NC1CC21CCN(CC2)C(=O)c1ccoc1,-8.025
hll_enamine424250,CN(C)C(=O)C(OC(=O)c1ccc(o1)c1ccc(F)cc1)c1ccccc1,-8.025
hll_enamine226914,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3Cl)cc2)c1C,-8.025
hll_enamine236524,O=C(C1CCN(CC1)C(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12)N1CCOCC1,-8.025
hll_enamine307363,Cc1nnc2-c1cc(c[nH]2)NS(=O)(=O)c1ccc(C#N)cc1F,-8.024
hll_enamine187752,Clc1cccc(c1)C(=O)N1CCCN(CC1)C(=O)C1=NN=C2CC=CC=C12,-8.024
hll_enamine380333,OCCn1ncc2c(ncnc12)N1CCCC1c1ccc(F)cc1,-8.024
hll_enamine454005,COC(=O)c1cc(nc2n(CC(C)C)c(=O)n(C)c(=O)c12)c1cccnc1,-8.024
hll_enamine367841,CC(=O)Nc1ccc(CCNC(=O)C2CCCCC(=O)N2)cc1,-8.024
hll_enamine307862,FC(F)(F)c1cccc(c1)C(CN1CCCC1=O)NC(=O)CCC1NC(=O)NC1=O,-8.024
hll_enamine458700,Cc1ccc2CC(Sc2c1)C(=O)Nc1ccc(F)c(c1)[N+](=O)[O-],-8.024
hll_enamine302622,Cc1ccnc(NC(=O)c2ccc3N(CCc3c2)S(=O)(=O)C)n1,-8.024
hll_enamine423223,Cc1cc(on1)C1CCCN1C(=O)NCc1ccccc1C,-8.024
hll_enamine218130,Cc1cccc(NC(=O)c2ccc3OCC(=O)Nc3c2)c1,-8.024
hll_enamine386547,CCc1ccc(cc1)C1CN(CCO1)C(=O)c1cn(nn1)c1ccc(F)cc1,-8.024
hll_enamine318403,Clc1cnccc1C(=O)NC(c1ccccc1)c1ccccc1,-8.024
hll_enamine160813,Clc1cccc(c1)n1ncc2c(=O)n(Cc3ccccn3)cnc12,-8.024
hll_enamine236681,Cc1nc2cc(NC(=O)c3cccc(C)c3C)ccc2o1,-8.024
hll_enamine439070,FC(F)(F)c1ccc2nnc(CNC(=O)Cc3ccc4OCCOc4c3)n2c1,-8.024
hll_enamine176046,CC(C)n1ncc2cc(cnc12)C(=O)NCCc1cccc2cccnc12,-8.024
hll_enamine327889,Cc1cc(cc(NC(=O)CCc2ccc3OCOc3c2)c1C)S(=O)(=O)N,-8.024
hll_enamine270149,Cc1ccn(n1)c1ccccc1NC(=O)NC1CCN(C1)c1ccccn1,-8.024
brd4_chemdiv3934,c1(nc2c(nc1O)cccc2)c1c(NC(=O)C)cccc1,-8.024
hll_enamine435689,O=C(Nc1ccc2OCOc2c1)c1cccc(c1)n1cnnn1,-8.024
hll_enamine238950,CC(Nc1ccc(cc1)c1csc(C)n1)C(=O)Nc1cccc(F)c1,-8.024
hll_enamine299903,CC(N1CCC(CC1)c1nnc2CCCn12)c1ccc(F)c(F)c1,-8.024
hll_enamine413926,Oc1ccccc1N1CCN(CC1)C(=O)c1ccc(Cl)c(Cl)c1,-8.024
hll_enamine234540,O=C(NC1=CC=C2N=CC=C2C1)N1CCN(CC1)c1ccccc1,-8.024
hll_enamine82267,OC(=O)[C@H]1CCCN1C(=O)C1CC1c1ccc2OCCOc2c1,-8.024
hll_enamine380574,NC(=O)C1(O)CCCN(C1)c1ccc2ccc(Cl)c(Cl)c2n1,-8.024
hll_enamine426903,FC(F)(F)COc1ncccc1C(=O)Nc1cccc(NC(=O)NC2CC2)c1,-8.024
hll_enamine165202,CC(C)(C(=O)N1CCN(CC1)C(=O)c1cc(n[nH]1)C1CC1)c1ccccc1,-8.024
hll_enamine253695,CC(NC(=O)N1CCC(O)(CC1)C(F)(F)F)c1nnc2ccccn12,-8.024
hll_enamine387858,CC1Oc2ccccc2N(CCC(=O)N[C@H](C(=O)O)c2ccccc2)C1=O,-8.024
hll_enamine320728,Cc1ccc(o1)C(=O)Nc1c(C)cc(C)cc1Cl,-8.024
hll_enamine234061,O=C(Nc1cccc(c1)n1ccnc1)C1Cc2ccccc2C(=O)O1,-8.024
hll_enamine245957,Cc1nc(COc2ccccc2C(=O)Nc2ccc(Br)cc2Cl)no1,-8.024
hll_enamine254137,Cc1cccc2nc(oc12)C1CCN(CC1)C(=O)c1ccsn1,-8.024
hll_enamine71358,Cc1ccc(C)c(CC(=O)N2CCCc3c(cccc23)C(=O)N)c1,-8.024
hll_enamine339420,O=C(NCC1(CCC1)C1CCC1)N1CCC(CC1)c1cnc[nH]1,-8.024
hll_enamine440398,Cc1ccc(cc1NC(=O)N1CCc2sccc2C1)C(=O)NCC(F)(F)F,-8.024
hll_enamine101994,CC1CCCC(C1)Nc1ccc(cc1)C1CC(=O)NC(=O)N1,-8.024
hll_enamine314391,CC(N(C)C(=O)c1cccc2OCCOc12)c1cccc(c1)c1ccncc1,-8.024
hll_enamine217056,Nc1nc2ccccc2n1CCOc1ccc2ccccc2c1,-8.024
hll_enamine29049,CC(C)c1nc(no1)C1CCN(CC1)C(=O)NC1CCOc2ccc(F)cc12,-8.024
hll_enamine247010,Cc1nc2cc(NC(=O)c3cc(C)cc(C)c3)ccc2o1,-8.024
hll_enamine227409,COc1ccccc1NC(=O)CC1Nc2cc(C)c(C)cc2NC1=O,-8.024
hll_enamine100714,Clc1ccc2OCC(Cc2c1)C(=O)NC1CCC2=CN=NC2C1,-8.024
hll_enamine53641,Clc1cc2CCOc2c(NC(=O)c2cc(on2)c2cccnc2)c1,-8.024
hll_enamine303880,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3nncs3)c2c1,-8.024
brd_enamine3039,Cc1cc(Cn2cnc3scc(c4ccc(F)cc4)c3c2=O)no1,-8.024
hll_enamine199507,O=C(N1CCCC(C1)n1cccn1)C1C=CC(=NC1=O)c1ccccc1,-8.024
hll_enamine7086,FC(F)(F)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccc(Cl)cc1Cl,-8.024
hll_enamine303878,CC1Oc2ccc(NC(=O)c3ccc(Cl)cc3)cc2NC1=O,-8.024
hll_enamine301112,CC(NC(=O)Nc1cccc(Cl)c1)c1ccc2NC(=O)Cc2c1,-8.024
hll_enamine65512,FC(F)(F)c1nc(no1)c1ccc(cc1)C(=O)N1CCC1,-8.024
hll_enamine138511,Fc1ccc2c(NCc3cccnc3OCC(F)(F)F)ncnc2c1,-8.024
hll_enamine73788,COc1ccnc(n1)N1CCC(CC1)C(=O)N1CCCC(F)(CO)C1,-8.024
hll_enamine192530,Cc1nc2cc(O)nn2c(C)c1CCC(=O)N1CCOC(C1)C(=O)O,-8.024
hll_enamine339571,CC(NC(=O)c1ccc2SCC(=O)Nc2c1)c1ccccc1C,-8.024
hll_enamine204761,O=C(NC1CCCc2ccccc12)C1=NN(C(=O)CN1)c1ccccc1,-8.024
hll_enamine433058,Cc1noc(C)c1S(=O)(=O)N1CCN(CC1)C(=O)CCN1C(=O)c2ccccc2C1=O,-8.024
hll_enamine379434,CC1CCCN(C1)C(=O)C1CCN(CC1)C(=O)NC1CCN(C1)c1ccccc1,-8.024
hll_enamine320944,O=C(Nc1cccc(c1)n1cnnn1)c1cc(nn1c1ccccc1)C1CC1,-8.024
hll_enamine353229,CC1CCCN(C(=O)Cc2cccnc2)c2ccccc12,-8.024
hll_enamine344701,O=C(Nc1cccnc1n1cccn1)c1ccc(C#N)cc1,-8.024
hll_enamine356,Cc1cnc(CNS(=O)(=O)c2ccc3NC(=O)CCCc3c2)o1,-8.024
hll_enamine314505,Cc1nc(COc2ccc(cc2)C(=O)Nc2ncccc2O)no1,-8.024
hll_enamine141937,COCc1cc(NC(=O)N2CCc3c(C)cc(C)cc3C2)ncn1,-8.024
hll_enamine271620,CN1CCN(C(=O)c2nnn(c2C)c2ccccc2)C2(CCCCC2)C1,-8.023
hll_enamine204711,Fc1cc(Cl)c(cc1F)C(=O)Nc1cccc2cccnc12,-8.023
hll_enamine88449,Cc1nccc(N[C@@H]2COCC[C@@H]2NC(=O)C2=CC=C3C=CN=C3C2)n1,-8.023
hll_enamine226935,COc1ccc(cc1)n1c(N)c(C#N)c2nc3ccccc3nc12,-8.023
hll_enamine253756,Cc1ccc2CN(CCc2c1)C(=O)c1cc(on1)c1ccccc1,-8.023
hll_enamine238808,CC(NC(=O)c1cccc(c1)S(=O)(=O)NC1CC1)c1ccc(F)c(F)c1,-8.023
hll_enamine402110,CCOc1ccc(cc1)N1CC(CC1=O)C(=O)N1CCOCC2(CCC2)C1,-8.023
hll_enamine386818,COc1ccc(CNC(=O)C2CC2c2cccc(F)c2F)cc1C(=O)O,-8.023
hll_enamine312886,CN(Cc1c(C)nn(c1C)c1ccccc1C)c1nccc(C)c1C#N,-8.023
hll_enamine129764,Cc1cccc(n1)C(=O)Nc1ccccc1CN1CCCC1C(=O)N,-8.023
hll_enamine349331,CC(CC(=O)N1CCC(CC1)C(F)C(=O)N)Cc1cccc(F)c1,-8.023
hll_enamine52588,CCc1cc2c(ncnc2s1)N1CCC(CC1)c1nncn1C(C)C,-8.023
hll_enamine356322,O=C(NCc1ccnc(c1)n1cccn1)c1cccc(C#N)c1,-8.023
brd_enamine10756,NCC1(O)CC(C1)C(=O)NC(c1cccnc1)c1cccc(c1)C(F)(F)F,-8.023
hll_enamine442437,CCOC(=O)c1cc(nc2nc(sc12)N1CCOCC1)c1ccccc1,-8.023
hll_enamine290325,COc1cc(CNC2(CCC2)c2cccc(c2)C(F)(F)F)on1,-8.023
hll_enamine48200,C[C@@H]1CN(CC2=CC=C3C=NN=C3C2)C[C@@H](O1)c1nnc(C)o1,-8.023
brd_enamine10258,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC1)C(=O)c1ccco1,-8.023
hll_enamine258526,COCCc1ccccc1NC(=O)NC1CCC(CC1)C(=O)O,-8.023
hll_enamine235173,COc1ccc2N(CCCc2c1)C(=O)c1cc2ccc(F)cc2nc1C,-8.023
hll_enamine140140,FC(F)(F)Cc1cccc(CC(=O)NC2CS(=O)(=O)Cc3ccccc23)c1,-8.023
hll_enamine445656,Clc1cc(Cl)cc(NC(=O)c2ccc(cc2)S(=O)(=O)NCC2CCCO2)c1,-8.023
hll_enamine40672,NC(=O)CC(NC(=O)c1ccccc1F)C(=O)NCc1ccc(O)cc1,-8.023
hll_enamine419348,Cc1ccc(cc1NC(=O)CCc1c(F)cccc1F)c1nnco1,-8.023
hll_enamine207048,COc1ccc(CCNC(=O)CCn2c(=O)[nH]c(=O)c3ccccc23)cc1OC,-8.023
hll_enamine288817,Cc1nc(c(CC(=O)N2CCC(C2)C(=O)O)s1)c1ccc(C)cc1,-8.023
hll_enamine68569,Cc1ccccc1C=c1sc2nc3ccccc3n2c1=O,-8.023
hll_enamine364820,Cn1c(=O)n(Cc2ccccn2)c(=O)c2ccc(nc12)C(F)(F)F,-8.023
hll_enamine204208,CCn1cc(NC(=O)c2ccc(o2)c2cccc(c2)C(F)(F)F)ccc1=O,-8.023
hll_enamine282920,O=C(N1CCOc2ccncc12)c1ccn(n1)c1ccccc1,-8.023
hll_enamine4295,OC(=O)CC(NC(=O)c1ccc2OCCc2c1)c1cccc(Cl)c1,-8.023
hll_enamine410097,Cc1ccc(C)c(NC(=O)C(Sc2nc(N)cc(N)n2)c2ccccc2)c1,-8.023
hll_enamine444365,O=C(N1CCN(CC1)c1nccs1)c1ccccc1Oc1ccccc1,-8.023
hll_enamine100122,C(Nc1ncnc2n(cnc12)C1CC1)c1cccc2cccnc12,-8.023
hll_enamine202470,NC(=O)C1CC2CCCCC2N1C(=O)Nc1ccc(F)cc1F,-8.023
hll_enamine314709,Cc1cc(C)cc(c1)n1ncc2c(NC3CCNC(=O)CC3)ncnc12,-8.023
hll_enamine221120,NC(=O)c1cc(NC(=O)c2sccc2c2ccccc2)ccc1F,-8.023
hll_enamine260607,Fc1cc(Br)ccc1NC(=O)CN1C(=O)CCOc2ccccc12,-8.023
hll_enamine89602,Oc1ccc2CCC(NC(=O)C3=CN=NC3c3ccccc3F)c2c1,-8.023
brd_enamine1555,O=C(NC1CCc2ccccc12)Nc1ccc(cc1)c1cn[nH]c1,-8.023
hll_enamine368360,O=C(CC1CC2CCC1C2)N1CCn2c(nnc2C1)c1ccccc1,-8.023
hll_enamine144025,Cc1n[nH]c(=O)c(C(=O)NCC2CCOc3ccccc23)c1C,-8.023
hll_enamine415100,CC(C)c1nc(no1)C1CCCN(C1)C(=O)c1nccn2ccnc12,-8.023
hll_enamine441131,O=C1NC(C(=C(N1)c1ccccc1)c1nc2ccccc2s1)c1ccccc1,-8.023
hll_enamine267443,CCn1cnnc1NC(=O)Cc1cccc2ccccc12,-8.023
hll_enamine382344,Cc1nc2ccc(cc2nc1C)C(=O)NC1CCCCC1C(F)(F)F,-8.023
brd_enamine11032,CC(C(=O)O)c1cccc(c1)c1ccc(cc1F)C(C)(C)O,-8.023
hll_enamine149498,Cc1ccc(C)c(OC2CCN(CC2)C(=O)c2ccc(o2)C(=O)O)c1,-8.023
hll_enamine247750,Clc1ccccc1NS(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc2OCOc2c1,-8.023
hll_enamine184710,CC1(C)CCC(CNC(=O)N2CCC(CC2)C2OCCCC2N)c2ccccc12,-8.023
hll_enamine215171,OC(=O)c1cccc([N+](=O)[O-])c1C(=O)Nc1cnc2ccccc2c1,-8.023
hll_enamine220894,[O-][N+](=O)c1cccc(c1)C(=O)Nc1ccc(F)c(c1)C(F)(F)F,-8.023
hll_enamine102393,CC1(C)CN(CC2=CN=NC12)C(=O)CCc1cccc(OC(F)F)c1,-8.023
hll_enamine37308,CCNc1ccc(Cl)cc1C(=O)N1CCC(CC1)c1nnc(CC)[nH]1,-8.023
hll_enamine150148,OC(=O)C1CCCN1CC(=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F,-8.023
hll_enamine319890,NC(=O)c1cccc(c1)C(=O)Nc1cccc(COc2cccc(F)c2)c1,-8.023
hll_enamine345617,Cc1ccc(cc1S(=O)(=O)Nc1ccc2OCCOc2c1)C(=O)O,-8.023
hll_enamine368882,CCC1CN(CCN1C(=O)C1=NC(=O)CC=C1)c1ccccc1,-8.023
hll_enamine206951,Fc1ccccc1NC(=O)CSc1nnc2scc(c3ccccc3)n12,-8.023
hll_enamine380573,CC1(C)C(=O)Nc2ccc(cc12)S(=O)(=O)N1CCc2c1cccc2Cl,-8.023
hll_enamine440891,CC(C)(Oc1ccc(F)cc1)C(=O)Nc1cccc2ncccc12,-8.023
hll_enamine108892,COc1ccccc1CC1CCCN(C1)C(C)C(=O)NC(=O)N,-8.023
hll_enamine423697,Fc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)c1ccc(F)cc1F,-8.023
hll_enamine142729,CC1CC(CC(C)O1)Nc1ncnc2ccc(C)cc12,-8.023
hll_enamine260740,CC(C)N1Cc2cccc(NS(=O)(=O)c3cccc(C#N)c3)c2C1,-8.023
brd_enamine14572,FC(F)(F)c1ccnc(NCc2cccc(NC(=O)c3ccco3)c2)n1,-8.023
hll_enamine420542,COc1ccc(C)cc1NC(=O)c1ccc2N(CCCc2c1)S(=O)(=O)C,-8.023
hll_enamine241859,CC(C)(C)C(=O)N1CCOc2ccc(NC(=O)c3cc[nH]c(=O)c3)cc12,-8.023
hll_enamine9871,NC(=O)C1CCCN1C1CCN(CC1)c1ccc(C#N)c(Cl)c1,-8.023
hll_enamine272135,C1C[C@@H]([C@H](O1)c1cccnc1)c1nc(no1)c1ccc2OCCc2c1,-8.023
hll_enamine291742,CC1(C)CCCC(O)(CNC(=O)C2CCCc3cccnc23)C1,-8.023
hll_enamine357830,CC(C)C(NS(=O)(=O)c1ccc(cc1)C(=O)N)c1ccc2OCCOc2c1,-8.022
hll_enamine152152,CC1COC(CN1C(=O)Cn1cnnn1)c1cccc(c1)C(F)(F)F,-8.022
hll_enamine7752,Cc1cc(oc1C)C(=O)N1CCC(CC1)c1ccccc1C(=O)O,-8.022
hll_enamine438878,CC(C)NS(=O)(=O)c1cccc(c1)C(=O)NC1(CCCCC1)c1noc(C)n1,-8.022
hll_enamine408671,Oc1nc2ccccc2cc1CNC1CCN(Cc2ccccc2)CC1,-8.022
hll_enamine333019,Fc1ccc(CNc2ccc3nnc(n3n2)C(F)(F)F)cc1,-8.022
hll_enamine311514,OC(=O)C1(CCSCC1)NC(=O)Cc1ccc2CCCCc2c1,-8.022
hll_enamine18237,OC(=O)c1cccc(CNC(=O)C2CC(=O)Nc3cc(F)ccc23)c1,-8.022
hll_enamine261165,CCC1CN(CCOc2ccc(cc2)S(=O)(=O)N)c2ccccc2O1,-8.022
hll_enamine392639,Cc1cc(sc1C)C(=O)N1CC(C(=O)O)c2ccccc12,-8.022
hll_enamine383968,CC1(C)CC(CCO1)NC(=O)c1ccc(Cl)c2cccnc12,-8.022
hll_enamine331204,FC(F)(F)c1cccnc1N1CCCC(C1)C(=O)Nc1ccccc1Br,-8.022
hll_enamine72358,Fc1cc(F)c(CC(=O)N2CCC(CC2)c2nc(no2)c2ccccn2)cc1F,-8.022
hll_enamine284565,Fc1cc(Br)ccc1c1noc(CCc2nnc(o2)c2ccccc2)n1,-8.022
hll_enamine234393,Cc1ccc(cc1F)C(=O)N1CCC(CC1)Nc1ccccc1,-8.022
brd4_chemdiv2733,c1(c(NC(=O)c2occc2)c2c(o1)cccc2)C(N1CCOCC1)c1ccc(cc1)C,-8.022
brd_enamine15243,Oc1cccnc1NC(=O)c1ccc(s1)c1ccc(F)cc1,-8.022
hll_enamine211871,Cc1nnccc1NC(=O)N1CCCCc2ccccc12,-8.022
hll_enamine238846,CNS(=O)(=O)Cc1ccc(CNC(=O)c2cn(Cc3ccccc3)nc2c2cccnc2)cc1,-8.022
