Name,SMILES,Affinity
ab_enamine26388,CC(CNC(=O)Cc1ccc(cc1)[N+](=O)[O-])N1CCc2ccccc12,-7.699
ab_enamine23258,Cc1ccc2ncc(CN3CC(C3)Oc3ccc(cc3)[N+](=O)[O-])n2c1,-7.699
ab_enamine26148,CCOC(=O)Nc1cccc(Oc2ccc3nnc(n3n2)C(F)(F)F)c1,-7.699
ab_enamine22767,CS(=O)(=O)c1ccc(cc1[N+](=O)[O-])C(=O)NCCc1ccc(Cl)cc1,-7.699
ab_enamine21453,CNC(=O)COc1cccc(Oc2ccccc2[N+](=O)[O-])c1,-7.699
ab_enamine11419,Cc1nc(C#N)c(o1)N1CCN(CC1)C(=O)COc1ccc(C)nc1[N+](=O)[O-],-7.698
ab_enamine5756,CS(=O)(=O)NCC1CCCN(C1)C(=O)Cc1ccc2OCCOc2c1,-7.697
ab_enamine21186,CC(NC(=O)c1ncoc1c1ccco1)c1cccc(c1)[N+](=O)[O-],-7.697
ab_enamine16720,O=C(N1CCC2(CC(=O)N2)CC1)c1cccc(Nc2nccs2)c1,-7.697
ab_enamine12562,Cc1ccc(s1)S(=O)(=O)NC(=O)COc1cccc(c1)C(=O)N,-7.697
ab_enamine10672,Clc1cccc(c1)S(=O)(=O)NCCC(=O)Nc1nnc(NS(=O)(=O)c2ccccc2)[nH]1,-7.697
ab_enamine27427,[O-][N+](=O)c1cccc(OCC(=O)Nc2ccc3[nH]c(nc3c2)c2ccc(Cl)cn2)c1,-7.697
ab_enamine13176,CC(=O)N1CCCc2ccc(cc12)S(=O)(=O)NCC1CCn2ccnc2C1,-7.696
ab_enamine15526,CC(=O)Nc1ccc(cc1)S(=O)(=O)NCC(=O)N1CCCC1c1ccc2OCCOc2c1,-7.696
ab_enamine22133,COC(=O)N1CCCC(C1)C(=O)Nc1ccc(C)c(c1)c1nc(C)co1,-7.696
ab_enamine5538,CC1Oc2ccc(NC(=O)Cc3csc(NS(=O)(=O)C)n3)cc2NC1=O,-7.696
ab_enamine24700,Cc1cc(C)n2nc(Sc3ccc([N+](=O)[O-])c(C)n3)nc2n1,-7.695
ab_enamine22017,COc1cccc(c1)c1cnc(Cn2nc(cc2C)[N+](=O)[O-])o1,-7.695
ab_enamine24590,[O-][N+](=O)c1cnc(cc1N1CCCN(CC1)C(=O)c1ccsc1)C(F)(F)F,-7.695
ab_enamine21179,CC(C)n1ncc2cc(cnc12)C(=O)NCc1ccc(cc1)[N+](=O)[O-],-7.694
ab_enamine26671,Cc1nc2ccc(Cl)cc2cc1C(=O)OCc1ccc(cc1)C(=O)N,-7.694
ab_enamine28586,[O-][N+](=O)c1ccccc1COC(=O)c1cnc2ccccc2c1C(F)(F)F,-7.694
ab_enamine27160,COC(=O)c1ccc(OCc2cccc(c2)C(=O)N2CCCCC2)c(c1)[N+](=O)[O-],-7.694
ab_enamine27024,Cc1cc(cc(c1)[N+](=O)[O-])C(=O)Nc1csc(n1)c1ccncc1,-7.694
ab_enamine9588,CNc1nnc(SCC(=O)N2CCc3cc(ccc23)S(=O)(=O)N)s1,-7.693
ab_enamine26957,COC(=O)Nc1cc(NC(=O)C2CC2c2cccc(F)c2)ccc1F,-7.693
ab_enamine15555,NS(=O)(=O)c1ccc(NC(=O)CSc2nc3n(ncc3c(=O)[nH]2)c2ccccn2)cc1,-7.693
ab_enamine4504,OC(=O)c1ccc(cc1)S(=O)(=O)NCCCC(=O)Nc1ccc2CCCc2c1,-7.693
ab_enamine93,OC(=O)[C@@H]1C[C@H]1C(=O)NS(=O)(=O)c1ccc2OC(F)(F)Oc2c1,-7.693
ab_enamine23367,[O-][N+](=O)c1ccc(nc1)C(=O)N1CCC(C1)Oc1cccc(Cl)c1,-7.692
ab_enamine7153,CC(C)(CC(=O)O)CC(=O)Nc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,-7.692
ab_enamine22459,Cc1ncc(cc1C(=O)N1CCOC(C1)c1cn(nn1)c1ccc(F)c(Cl)c1)[N+](=O)[O-],-7.692
ab_enamine18302,Cc1cc(cnc1NCCc1nnc([nH]1)c1ccco1)[N+](=O)[O-],-7.691
ab_enamine23081,COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)NCc1ccc(nc1)n1nc(C)cc1C,-7.691
ab_enamine22138,O=C(Cc1n[nH]c2ccccc12)N1CCN(CC1)C(=O)Oc1ccccc1,-7.691
ab_enamine26259,COC(=O)Nc1cccc(c1)C(=O)N1CCC(=CC1)c1ccccc1,-7.691
ab_enamine10324,CC(NS(=O)(=O)c1cnc2onc(C)c2c1)c1noc(C)n1,-7.69
ab_enamine156,OC(=O)CCC(=O)c1ccc(cc1)S(=O)(=O)Nc1cc2CCCCn2n1,-7.69
ab_enamine17636,NS(=O)(=O)c1ccc(NC(=O)C(=O)NCCNc2ccccc2[N+](=O)[O-])cc1,-7.69
ab_enamine20507,[O-][N+](=O)c1cccc(Cl)c1S(=O)(=O)Nc1ccccc1C(=O)NCc1ccco1,-7.69
ab_enamine27353,CNC(=O)c1ccc(NC(C)(C)COc2ncccc2C(F)(F)F)c(c1)[N+](=O)[O-],-7.69
ab_enamine20488,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)N1CCC(=CC1)c1ccccc1,-7.69
ab_enamine20041,[O-][N+](=O)c1ccc(cc1)C(=O)NC1CN(C1=O)c1ccccc1,-7.69
ab_enamine16168,CS(=O)(=O)NCC(=O)Nc1cccc(c1)c1nc2ccccc2[nH]1,-7.689
ab_enamine17034,CC1(NC(=O)NC1=O)c1ccc(NS(=O)(=O)c2ccccc2F)cc1,-7.689
ab_enamine18744,[O-][N+](=O)c1n[nH]cc1C(=O)N1CCC(CC1)c1nccc(n1)N1CCOCC1,-7.689
ab_enamine18222,[O-][N+](=O)c1cccc(NC(=O)c2ccc(o2)S(=O)(=O)NC2CC2)c1,-7.689
ab_enamine11328,O=C(Oc1ccccc1)N1CCCN(CC1)C(=O)c1ccc2nncn2c1,-7.689
ab_enamine17641,[O-][N+](=O)c1ccc(=O)n(CCn2nc3c(Cl)cccn3c2=O)c1,-7.689
ab_enamine5782,[O-][N+](=O)c1ccc(CCN2CCC(CC2)c2nnc3cnccn23)cc1,-7.688
ab_enamine19840,CC1(C)C(NC1=O)C1CCN(CC1)C(=O)Cc1noc2ccc(F)cc12,-7.688
ab_enamine19008,[O-][N+](=O)c1cc(Cl)cnc1NCCN1c2ccccc2NS1(=O)=O,-7.688
ab_enamine24025,[O-][N+](=O)c1cnc(NC(c2cccnc2)c2ccc(F)c(F)c2)nc1,-7.688
ab_enamine20273,[O-][N+](=O)c1cccc(c1)C(=O)OCC1=Nc2ccccc2S(=O)(=O)N1,-7.688
ab_enamine15141,Cc1noc(n1)[C@@H]1CC[C@H](CNS(=O)(=O)c2c[nH]c3ncccc23)O1,-7.688
ab_enamine28258,O=C(OCc1ccc(cc1)c1ccccc1)c1c[nH]c2ccccc2c1=O,-7.688
ab_enamine20960,OC(CNC(=O)Nc1cccc(c1)N1CCC1=O)COc1cccc(c1)C(F)(F)F,-7.687
ab_enamine6065,CCOc1ccc(c2ccccc12)S(=O)(=O)Nc1cccc(F)c1C(=O)O,-7.687
ab_enamine21471,[O-][N+](=O)c1cnc2ccc(NCc3cccc(NC(=O)C4CCCO4)c3)nn12,-7.687
ab_enamine27413,CNc1ccc(cc1C(=O)NCc1cccc(NC(=O)C2CCCC2)c1)[N+](=O)[O-],-7.687
ab_enamine20010,CC(NCc1c(F)cccc1[N+](=O)[O-])c1nnc2ccccn12,-7.686
ab_enamine9515,NS(=O)(=O)c1ccc(NC(=O)CSc2nnc3ccccn23)cc1,-7.686
ab_enamine15567,CC(C)n1ncc2cc(NC(=O)NCCNS(=O)(=O)Cc3ccccc3)cnc12,-7.686
ab_enamine23402,[O-][N+](=O)c1ccccc1C(=O)Nc1n[nH]c(n1)C1CCC1,-7.686
ab_enamine19418,[O-][N+](=O)c1cccc(F)c1Cn1cc2C(=O)NCCCc2n1,-7.686
ab_enamine28459,CCc1nc2ccccc2c(C)c1C(=O)OC(C)c1nc2ccccc2c(=O)[nH]1,-7.686
ab_enamine5071,CC[C@@H]1C[C@H]1NS(=O)(=O)c1ccc(cc1[N+](=O)[O-])c1nnn[nH]1,-7.685
ab_enamine19916,CC(NC(=O)CC1CCCCC1)C(=O)N1CCC(CC1)C1NC(=O)C1(C)C,-7.685
ab_enamine21380,[O-][N+](=O)c1ccc(CN2CCC(CN3CCCCC3=O)CC2)cc1F,-7.684
ab_enamine2352,COc1cc(cc(C(=O)O)c1OC)S(=O)(=O)Nc1cc([nH]n1)C1CCCCCC1,-7.684
ab_enamine13923,Cc1ccc(cc1NS(=O)(=O)C)C(=O)NCc1ccc(cc1)C(=O)N1CCOCC1,-7.684
ab_enamine18365,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)NCc1nc2cc(ccc2[nH]1)[N+](=O)[O-],-7.684
ab_enamine1533,OC(=O)c1ccc(CCNS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,-7.684
ab_enamine27081,CC(NC(=O)c1c[nH]nc1c1ccccc1F)c1cccc(c1)[N+](=O)[O-],-7.684
ab_enamine9554,Cc1[nH]c2c(cccc2c1C)C(=O)NS(=O)(=O)C1COC1,-7.683
ab_enamine28012,CCOC(=O)c1c(C)c2ccccc2nc1COc1ccc(C)nc1[N+](=O)[O-],-7.683
ab_enamine16582,COc1ccc(cn1)S(=O)(=O)Nc1nnc(o1)C1CCCCC1,-7.683
ab_enamine5765,[O-][N+](=O)c1cc(n[nH]1)C(=O)NCCN1C(=O)Cc2ccccc12,-7.683
ab_enamine25419,Cc1cc(NC2CCN(Cc3ccccc3)C2)nc(n1)c1cccc(c1)[N+](=O)[O-],-7.683
ab_enamine27079,[O-][N+](=O)c1ccccc1NCc1nc(c[nH]1)c1cccc(C#N)c1,-7.683
ab_enamine28672,Cc1nc2cc(F)ccc2cc1C(=O)OCC(=O)NC(c1cccs1)c1ccc(F)cc1,-7.682
ab_enamine8499,CS(=O)(=O)NC1CCN(CC1)C(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)s2)cc1,-7.682
ab_enamine10349,COC1(CCC(CC1)C(F)F)C(=O)NS(=O)(=O)c1ccc(s1)C(=O)N,-7.681
ab_enamine22826,Cc1ccc2nc(C)c(cc2c1)C(=O)OCC(=O)NCc1ccco1,-7.68
ab_enamine949,NS(=O)(=O)c1cccc(NC(=O)CC2CCC(CC2)C(=O)O)c1,-7.68
ab_enamine21220,Cc1ccc2nc(C)c(cc2c1)C(=O)OCC(=O)NCC1CCCO1,-7.68
ab_enamine4064,OC(=O)c1cc(ccc1F)S(=O)(=O)Nc1ccc(Oc2ccccc2)nc1,-7.68
ab_enamine20487,[O-][N+](=O)c1c(nc2ccccn2c1=O)n1cnc2ccccc12,-7.68
ab_enamine28555,[O-][N+](=O)c1cccc(c1)c1nc(COC(=O)c2cnnn2c2ccccc2Cl)cs1,-7.68
ab_enamine26814,O=C(OCc1nc2ccccc2s1)c1cc2ccccc2[nH]c1=O,-7.679
ab_enamine6890,CC(=O)NS(=O)(=O)c1ccc(NC(=O)CNS(=O)(=O)c2ccc(Cl)cc2)cc1,-7.679
ab_enamine24304,Cc1nc(cn1CCC(=O)N1CCC(CC1)Oc1cc(C)ccc1C)[N+](=O)[O-],-7.679
ab_enamine5057,CS(=O)(=O)Nc1cccc(CNC(=O)COc2ccc(cc2)C(=O)N)c1,-7.678
ab_enamine6147,Cc1oc(cc1C(=O)N1CCN2CCCCC2C1)S(=O)(=O)N,-7.678
ab_enamine13415,O=C(Nc1cccc2cn[nH]c12)c1ccc(o1)S(=O)(=O)NC1CC1,-7.678
ab_enamine3684,CC(C)n1c(=O)[nH]c2ccc(cc12)C(=O)N1CCC(CC1)NS(=O)(=O)N,-7.678
ab_enamine27894,COC(=O)c1c(C)c2ccccc2nc1COC(=O)C1CCN(CC1)C(=O)Nc1ccccc1,-7.678
ab_enamine20152,COC(=O)N1CCc2nn(CCc3cccc(F)c3F)c(=O)cc2C1,-7.678
ab_enamine4877,Cc1nnc(COC(=O)c2cc(ccc2F)S(=O)(=O)N)o1,-7.678
ab_enamine23502,CCn1c(Sc2ccc([N+](=O)[O-])c(C)n2)nnc1c1cccnc1,-7.678
ab_enamine19931,[O-][N+](=O)c1cn(CC(=O)Nc2nc(cs2)c2ccco2)ccc1=O,-7.677
ab_enamine11002,CC(C)(C)n1cc(nn1)C(=O)NS(=O)(=O)c1cccc2CCNc12,-7.677
ab_enamine14648,O=C(CCN1C(=O)NC2(CCCCC2)C1=O)N1CCC(CC1)NS(=O)(=O)c1ccccc1,-7.677
ab_enamine26938,[O-][N+](=O)c1cn(CCC(=O)Nc2ccccc2N2CCc3sccc3C2)cn1,-7.677
ab_enamine23866,COC(=O)C1CCN(Cc2nnc(o2)c2ccc(cc2)[N+](=O)[O-])c2ccccc12,-7.675
ab_enamine14417,CS(=O)(=O)NCCC1CCCCN1C(=O)c1cc2ccccc2[nH]1,-7.675
ab_enamine14579,[O-][N+](=O)c1cccc(c1)C(=O)N1CCCN(CC1)C(=O)C1CCCO1,-7.675
ab_enamine28241,COC(=O)c1c(C)c2ccccc2nc1COC(=O)c1sc2nc3CCCn3c(=O)c2c1C,-7.674
ab_enamine23118,CCOC(=O)N1CCN(CC1)C(=O)c1oc2ccc(Cl)cc2c1C,-7.674
ab_enamine20422,[O-][N+](=O)c1cccc(c1)c1nc(CNC2CCc3cn[nH]c3C2)cs1,-7.674
ab_enamine19646,COc1ccc(CN2C(C(C2=O)n2cnnn2)c2ccccc2)cc1OC,-7.674
ab_enamine17051,CNS(=O)(=O)c1cccc2CN(CCc12)C(=O)N[C@@H](C)c1cncc(F)c1,-7.674
ab_enamine6143,Cc1oc(NC(=O)COC(=O)c2ccccc2NS(=O)(=O)C)c2c(=O)[nH]nc(C)c12,-7.674
ab_enamine4842,COc1ccc(cc1C(=O)N1CCN(CC1)c1cnccn1)S(=O)(=O)N,-7.674
ab_enamine5293,Cc1oncc1C(=O)Nc1ccc(Cl)c(NS(=O)(=O)c2cc(ccc2C)C(=O)O)c1,-7.674
ab_enamine23394,COc1ccc(cc1OC)C(=O)N1CCN(CC1)c1ccsc1[N+](=O)[O-],-7.673
ab_enamine24082,CC(C)n1ncc2cc(C(=O)NCc3cccc([N+](=O)[O-])c3C)c(C)nc12,-7.673
ab_enamine15183,CCn1cnnc1c1cccc(NS(=O)(=O)CC2CCCCO2)c1,-7.673
ab_enamine25033,CC(C)(CNc1ncc([N+](=O)[O-])c(N)n1)c1ccc2OCOc2c1,-7.672
ab_enamine26408,Cc1ccc2nc(C)c(cc2c1)C(=O)OCc1cccc(c1)S(=O)(=O)N1CCOCC1,-7.672
ab_enamine11478,O=c1[nH]cnc2ccc(cc12)S(=O)(=O)NCc1cccnc1N1CCOCC1,-7.671
ab_enamine3519,NS(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc2[nH]ncc2c1,-7.671
ab_enamine28553,COC(=O)c1c(C)c2ccccc2nc1CSc1nnnn1C1CCCCC1,-7.671
ab_enamine26858,COc1ccc(cc1[N+](=O)[O-])c1nn(cc1C1NC(=O)NC(=C1C(=O)OCC=C)C)c1ccccc1,-7.671
ab_enamine10458,OC(=O)c1cc(ccc1Cl)S(=O)(=O)Nc1ccc(Cc2ccncc2)cc1,-7.67
ab_enamine2522,CC(CCC(=O)O)NC(=O)c1cccc(c1)S(=O)(=O)Nc1ccc(C)cc1,-7.67
ab_enamine27016,[O-][N+](=O)c1c(nc2sccn12)N1CCc2c(F)cc(F)cc2C1,-7.67
ab_enamine26943,[O-][N+](=O)c1ccccc1CN(CC(=O)Nc1ccccc1)Cc1ccco1,-7.67
ab_enamine23602,Cc1ccnc(N2CCN(CC2)C2CCN(C2=O)c2ccccc2)c1[N+](=O)[O-],-7.67
ab_enamine2564,COC(C)(C(=O)NCCC(=O)NS(=O)(=O)C)c1ccccc1F,-7.67
ab_enamine3604,OC(=O)c1c[nH]c2cc(NS(=O)(=O)CC3Cc4ccccc4C3)ccc12,-7.67
ab_enamine10137,CS(=O)(=O)NCC1CCCC1NC(=O)c1c(F)ccc(O)c1F,-7.67
ab_enamine2523,OC(=O)c1cc(c[nH]1)S(=O)(=O)NC1COc2ccc(F)cc2C1,-7.67
ab_enamine18801,CC(=O)N1C=Cc2ccccc2C1CC(=O)N1CCC(CC1)n1ccc(n1)[N+](=O)[O-],-7.669
ab_enamine28217,Cn1cnc([N+](=O)[O-])c1N1CCCC1Cc1cccc2ccccc12,-7.669
ab_enamine9488,O=C(NS(=O)(=O)C1CCC1)C1CCCN1C(=O)c1ccccc1,-7.669
ab_enamine7211,Cc1ccc(C(=O)NCCC(=O)NS(=O)(=O)C)c2CCCc12,-7.669
ab_enamine12401,FC(F)(F)c1ccc(C(=O)N2CCC(CC2)NS(=O)(=O)c2cccs2)c(=O)[nH]1,-7.668
ab_enamine21238,Nc1nc(Nc2ccc3OCCCOc3c2)ncc1[N+](=O)[O-],-7.668
ab_enamine24606,[O-][N+](=O)c1cccnc1N1CC2OCCN(Cc3ccccc3)C2C1,-7.668
ab_enamine13000,O=C1CCCc2ccc(cc12)S(=O)(=O)Nc1cnccc1n1ccnn1,-7.668
ab_enamine26336,CC(=O)Nc1cc(ccc1c1nc2ccc(C)cc2nc1O)[N+](=O)[O-],-7.667
ab_enamine8408,CC1CCCN(C1)C(=O)C1CCN(CC1)C(=O)c1cc(oc1C)S(=O)(=O)N,-7.667
ab_enamine27566,CCOC(=O)c1ccnc(N2CCN(CC2)C(C)c2cccc(F)c2)c1[N+](=O)[O-],-7.667
ab_enamine10836,O=C(Cc1c[nH]c2ccccc12)NS(=O)(=O)CC1CCCCO1,-7.665
ab_enamine18012,CC(Nc1ncc(s1)[N+](=O)[O-])c1nnc2CCCCn12,-7.664
ab_enamine15459,Cc1cc2nnc(SCc3nc4ccc(cc4[nH]3)[N+](=O)[O-])n2c(C)n1,-7.664
ab_enamine27808,COC(=O)c1c(CSc2nnnn2C)nc2ccccc2c1c1ccccc1,-7.664
ab_enamine25054,CCn1c(COc2cccnc2[N+](=O)[O-])nc2c(F)cccc12,-7.664
ab_enamine25903,COC(=O)Nc1cccc(NC(=O)NC(C)c2cc3ccccc3o2)c1,-7.663
ab_enamine15960,Oc1ccc(cc1[N+](=O)[O-])C(=O)NC(C#N)c1ccc(F)cc1F,-7.663
ab_enamine26714,CC(C)c1c(cnn1c1ccccn1)C(=O)NCCNc1ccccc1[N+](=O)[O-],-7.663
ab_enamine26787,CCc1nn2c(=O)cc(CNc3ccc(CC)c(c3)[N+](=O)[O-])nc2s1,-7.663
ab_enamine16446,Cc1n[nH]c(NS(=O)(=O)c2cc(ccc2F)C(F)(F)F)c1C#N,-7.663
ab_enamine27957,Cc1c(nnn1c1cccc(c1)[N+](=O)[O-])C(=O)Nc1cc(ccc1N1CCOCC1)C(F)(F)F,-7.662
ab_enamine20806,[O-][N+](=O)c1cc(C=Cc2nc3cnccc3c(=O)[nH]2)ccc1F,-7.662
ab_enamine18140,O=C(OCC1CCCCN1C(=O)c1coc(CC2CC2)n1)N1CCOCC1,-7.662
ab_enamine20881,Cc1ccc(NC(=O)c2cnc3ccccn3c2=O)cc1[N+](=O)[O-],-7.661
ab_enamine8572,O=C(NS(=O)(=O)Cc1ccccc1C#N)C1CC(=O)Nc2ccccc12,-7.661
ab_enamine28595,CCOC(=O)c1c(C)c2ccccc2nc1CSc1nnnn1c1ccccc1OC,-7.661
ab_enamine8208,CN(C(=O)CN1CCc2c(C1)ncn(C)c2=O)c1ccc(cc1)[N+](=O)[O-],-7.66
ab_enamine25538,CC(=O)Nc1ccc(cc1NC(=O)c1csc(c1)[N+](=O)[O-])C(F)(F)F,-7.66
ab_enamine15347,CC(C)C(NC(=O)c1ccco1)C(=O)Nc1ccc(NS(=O)(=O)C)cc1,-7.66
ab_enamine26545,Cc1nn(CC(=O)Nc2ccc(Oc3cccc(C)c3)cc2)cc1[N+](=O)[O-],-7.66
ab_enamine24819,[O-][N+](=O)c1cc(NC(=O)CCCc2nnc(o2)c2ccccc2)ccc1F,-7.66
ab_enamine8611,COc1cccc(CS(=O)(=O)NC(=O)[C@@H]2C[C@H]2c2cccnc2)c1,-7.66
ab_enamine28337,Cc1ccc(o1)C1N(C(=O)C1(F)F)c1ccc(OCc2ccccc2)cc1,-7.659
ab_enamine2788,Cc1ccc(NC(=O)c2cc(cc(c2)[N+](=O)[O-])C(=O)O)c2[nH]ncc12,-7.659
ab_enamine16282,Cc1nc(CNC(=O)c2cccc(c2)[N+](=O)[O-])c2ccccn12,-7.658
ab_enamine11951,Fc1cccc(CS(=O)(=O)NCCc2nnc3ccccn23)c1,-7.658
ab_enamine26360,Cc1cc(C)n(n1)c1ccc(CS(=O)(=O)Cc2cccc([N+](=O)[O-])c2C)cc1,-7.657
ab_enamine26374,[O-][N+](=O)c1ccccc1CCOC(=O)c1cccc(c1)n1cncn1,-7.657
ab_enamine27676,C[C@@H](NS(=O)(=O)c1ccc(cc1)[N+](=O)[O-])c1ccc2CCCc2c1,-7.657
ab_enamine27674,COc1cc(OC)cc(c1)C1C(Oc2cc(C)ccc2C)C(=O)N1CC1CCCO1,-7.657
ab_enamine23964,FC1(F)C(N(C1=O)c1ccc2OCCOc2c1)c1ccc2OCOc2c1,-7.657
ab_enamine26815,[O-][N+](=O)c1ccc2N(CCCc2c1)C(=O)COC(=O)c1cccnc1S(=O)(=O)C(F)(F)F,-7.657
ab_enamine16802,Cc1cc2nc(C)c(CCC(=O)N3CCC(CC3)C(=O)Nc3ccc(cc3)S(=O)(=O)N)c(C)n2n1,-7.657
ab_enamine15139,O=S(=O)(Nc1nnc(SCc2ccccc2)[nH]1)c1cccnc1,-7.656
ab_enamine9699,Cc1cccc2[nH]c(CCC(=O)N3CCC(CNS(=O)(=O)C)CC3)nc12,-7.656
ab_enamine8659,Cc1cnc2c(cccc2c1)S(=O)(=O)NC1CCN(CC1)S(=O)(=O)C,-7.656
ab_enamine17627,CN(Cc1cnccn1)C(=O)c1ccn(n1)c1ccccc1[N+](=O)[O-],-7.656
ab_enamine21433,Cc1ccc(F)c(OCC(=O)N2CCCCC2COC(=O)N2CCOCC2)c1,-7.656
ab_enamine13453,[O-][N+](=O)c1c[nH]c(c1)C(=O)NCCCc1nnc2CCCCCn12,-7.656
ab_enamine21271,Cc1ccc(F)c(c1)n1nnnc1Cn1cnc(c1)[N+](=O)[O-],-7.656
ab_enamine6325,CNS(=O)(=O)c1ccc(CCC(=O)Nc2nnc[nH]2)cc1,-7.656
ab_enamine26582,CC(OC(=O)Cc1csc(n1)c1ccccn1)C(=O)Nc1ccccc1[N+](=O)[O-],-7.655
ab_enamine14575,[O-][N+](=O)c1cc(NS(=O)(=O)c2ccc3OCCCOc3c2)ccc1NC1CCS(=O)(=O)C1,-7.655
ab_enamine17682,CNC(=O)OCC1CCCCN1C(=O)c1cc(ccn1)n1cccn1,-7.654
ab_enamine5436,O=C(NS(=O)(=O)Cc1ccccn1)c1cccc2cn[nH]c12,-7.654
ab_enamine12626,CN(C)C(=O)C1CN(C(=O)CCn2cnc(c2)[N+](=O)[O-])c2ccccc2O1,-7.653
ab_enamine18917,CN(CC(=O)N1CCN(CC1)S(=O)(=O)c1ccccc1C#N)Cc1ccccc1[N+](=O)[O-],-7.653
ab_enamine15725,O=c1[nH]c2ccc(cc2[nH]1)S(=O)(=O)Nc1ccc(nc1)n1cccn1,-7.653
ab_enamine20477,FC(F)(F)C1CCn2c(CNC(=O)OC3CCCCC3)nnc2C1,-7.653
ab_enamine20551,Cc1nc(cn1C)S(=O)(=O)N1CCCc2ccc(cc12)[N+](=O)[O-],-7.653
ab_enamine4960,COc1ccc(cc1S(=O)(=O)Nc1ccc2oc(nc2c1)C(C)(C)C)C(=O)O,-7.652
ab_enamine18677,COC(=O)Nc1ccc(CNC(=O)c2cc(C)nc3onc(C)c23)cc1,-7.652
ab_enamine22831,Cc1ccc(cn1)C(C)(C)NC(=O)c1ccc(cc1F)[N+](=O)[O-],-7.652
ab_enamine8345,CS(=O)(=O)NCCCNC(=O)C(=O)Nc1ccc2OC(F)(F)Oc2c1,-7.652
ab_enamine13499,COc1cccc2c(C)c(oc12)C(=O)NS(=O)(=O)c1cccnc1,-7.652
ab_enamine20352,Cc1cc(NC(=O)Cn2cc(Cl)cc([N+](=O)[O-])c2=O)n(n1)c1ccc(F)cc1,-7.652
ab_enamine24920,CN(C)c1noc(COC(=O)c2cnc3cc(C)ccc3c2)n1,-7.651
ab_enamine28313,COCc1nc2ccccc2c(C)c1C(=O)OCc1nc2sc3CCCCc3c2c(=O)n1CC#N,-7.651
ab_enamine18738,[O-][N+](=O)c1ccc(NCc2nc3cc(F)ccc3[nH]2)c(c1)S(=O)(=O)N1CCOCC1,-7.651
ab_enamine14324,Cc1oc(cc1S(=O)(=O)N)C(=O)NCCc1cc2ccccc2o1,-7.651
ab_enamine10664,O=c1[nH]c2ccc(cc2[nH]1)S(=O)(=O)N[C@H]1CCO[C@@H]1c1cccnc1,-7.651
ab_enamine21832,Cc1cc(=O)oc2cc(OC(=O)CCn3cnc(c3)[N+](=O)[O-])ccc12,-7.651
ab_enamine12883,COc1ccc(cc1C(=O)NS(=O)(=O)c1cc2OCC(=O)Nc2cc1Cl)[N+](=O)[O-],-7.651
ab_enamine855,Cc1ccc(cc1C(=O)O)S(=O)(=O)Nc1ccc(cc1)N1CCNC(=O)C1,-7.65
ab_enamine5609,Cc1ccc(C)c(c1)S(=O)(=O)Nc1ccc(F)c(c1)C(=O)O,-7.65
ab_enamine3325,Cc1c2CCOc2ccc1c1ccc(cc1)S(=O)(=O)NCCC(=O)O,-7.65
ab_enamine24113,Cc1cccc(NC(=O)c2cccc(c2)[N+](=O)[O-])c1C(=O)N1CCC(CC1)C(=O)N,-7.649
ab_enamine24893,COC(=O)Nc1cc(NC(=O)NCc2cc3ccccc3o2)ccc1F,-7.649
ab_enamine26790,[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(Cl)cc2CCOc12,-7.649
ab_enamine1472,Cc1cccc2OCC(Cc12)NS(=O)(=O)c1ccc(nc1)C(=O)O,-7.649
ab_enamine10550,CNS(=O)(=O)c1cccc(NC(=O)NCc2ccc(nc2)n2cncn2)c1,-7.649
ab_enamine16172,FC(F)c1nnc(NS(=O)(=O)c2cc3ccccc3o2)s1,-7.649
ab_enamine16923,CCn1c(=O)[nH]c2cc(ccc2c1=O)C(=O)NS(=O)(=O)c1ccccc1NC,-7.649
ab_enamine22524,[O-][N+](=O)c1cccnc1N1CCN(CC1)c1cccc2[nH]cnc12,-7.648
ab_enamine28380,CCOc1ccc(NC(=O)c2nn(ccc2=O)c2cccc(C)c2)c(c1)[N+](=O)[O-],-7.648
ab_enamine24861,Oc1ccc(NC(=O)Cc2c[nH]c3ccc(cc23)[N+](=O)[O-])c(F)c1,-7.647
ab_enamine10973,CCOc1ccc2cc([nH]c2c1)C(=O)N1CCC(CNS(=O)(=O)C)CC1,-7.647
ab_enamine8574,Cc1ccc(cc1)N1CCCC(N2CCN(CC2)S(=O)(=O)N)C1=O,-7.647
ab_enamine20914,CN1CCN(Cc2ccccc12)C(=O)c1ccc(o1)[N+](=O)[O-],-7.647
ab_enamine3578,Cc1nc2cc(NS(=O)(=O)c3cc(cc(C)c3C)C(=O)O)ccc2o1,-7.647
ab_enamine6703,Cc1cc(C)n2c(CNS(=O)(=O)c3ccc(F)cc3)nnc2n1,-7.647
ab_enamine24865,[O-][N+](=O)c1ccc2oc(COc3cccc(F)c3C#N)nc2c1,-7.647
